District,LB_Type,LB_Code,LB_Name,Ward_No,Ward_Name,Candidate_Code,Candidate_Name,Party,Votes,Status
Thrissur,Municipality,M08035,Chavakkad   ,003,THIRUVATHRA NORTH,2,??. ??.  ???????,INC,367,Won
Thrissur,Municipality,M08035,Chavakkad   ,003,THIRUVATHRA NORTH,1,????????????? ???????,BJP,23,Won
Thrissur,Municipality,M08035,Chavakkad   ,004,KUNCHERI,3,????? (???? ?????),CPI,417,Won
Thrissur,Municipality,M08035,Chavakkad   ,004,KUNCHERI,1,????? ???,INC,216,Won
Thrissur,Municipality,M08035,Chavakkad   ,004,KUNCHERI,2,???????,BJP,88,Won
Thrissur,Municipality,M08035,Chavakkad   ,005,PUNNA NORTH,4,??? ??????,INC,482,Won
Thrissur,Municipality,M08035,Chavakkad   ,005,PUNNA NORTH,2,???????,CPI,276,Won
Thrissur,Municipality,M08035,Chavakkad   ,005,PUNNA NORTH,1,????????,BJP,45,Won
Thrissur,Municipality,M08035,Chavakkad   ,005,PUNNA NORTH,3,????? ?????,SDPI,31,Won
Thrissur,Municipality,M08035,Chavakkad   ,006,PUNNA SOUTH,2,???? (????? ??????),INC,364,Won
Thrissur,Municipality,M08035,Chavakkad   ,006,PUNNA SOUTH,3,???? ????,CPI(M),291,Won
Thrissur,Municipality,M08035,Chavakkad   ,006,PUNNA SOUTH,1,?????? ????,BJP,68,Won
Thrissur,Municipality,M08035,Chavakkad   ,007,ALUMPADY,3,??. ???,CPI(M),295,Won
Thrissur,Municipality,M08035,Chavakkad   ,007,ALUMPADY,1,???? ???????????,IND,243,Won
Thrissur,Municipality,M08035,Chavakkad   ,007,ALUMPADY,2,????,IND,128,Won
Thrissur,Municipality,M08035,Chavakkad   ,008,MAMMIYOOR,3,??. ??. ?????,CPI(M),237,Won
Thrissur,Municipality,M08035,Chavakkad   ,008,MAMMIYOOR,1,??. ??. ?????????,INC,208,Won
Thrissur,Municipality,M08035,Chavakkad   ,008,MAMMIYOOR,2,????????,BJP,93,Won
Thrissur,Municipality,M08035,Chavakkad   ,009,MUTHUVATTOOR,1,???????? ??????,INC,538,Won
Thrissur,Municipality,M08035,Chavakkad   ,009,MUTHUVATTOOR,2,??? ??????,IND,188,Won
Thrissur,Municipality,M08035,Chavakkad   ,010,OVUNGAL,3,????? ?????,IND,425,Won
Thrissur,Municipality,M08035,Chavakkad   ,010,OVUNGAL,2,???? ????????,CPI(M),351,Won
Thrissur,Municipality,M08035,Chavakkad   ,010,OVUNGAL,1,????? ????,BJP,143,Won
Thrissur,Municipality,M08035,Chavakkad   ,011,PALAYOOR NORTH,3,???? ????,CPI(M),434,Won
Thrissur,Municipality,M08035,Chavakkad   ,011,PALAYOOR NORTH,2,?????,IND,154,Won
Thrissur,Municipality,M08035,Chavakkad   ,011,PALAYOOR NORTH,1,????? ???????,BJP,133,Won
Thrissur,Municipality,M08035,Chavakkad   ,012,PALAYOOR EAST,2,????? ??????,KC,378,Won
Thrissur,Municipality,M08035,Chavakkad   ,012,PALAYOOR EAST,3,????? ??? ?????,IND,345,Won
Thrissur,Municipality,M08035,Chavakkad   ,012,PALAYOOR EAST,1,???????,BJP,58,Won
Thrissur,Municipality,M08035,Chavakkad   ,013,PALAYOOR SOUTH,2,???????? ????? ?. ?????.  (????? ??????),IUML,399,Won
Thrissur,Municipality,M08035,Chavakkad   ,013,PALAYOOR SOUTH,3,????? (????? ????),CPI(M),296,Won
Thrissur,Municipality,M08035,Chavakkad   ,013,PALAYOOR SOUTH,1,???????,BJP,19,Won
Thrissur,Municipality,M08035,Chavakkad   ,014,PALAYOOR,3,????????? ????? (????? ??????)),INC,401,Won
Thrissur,Municipality,M08035,Chavakkad   ,014,PALAYOOR,2,????????????,BJP,232,Won
Thrissur,Municipality,M08035,Chavakkad   ,014,PALAYOOR,1,???????? ??. (????? ????????),CPI(M),223,Won
Thrissur,Municipality,M08035,Chavakkad   ,015,PALAYOOR WEST,3,????? ????,CPI(M),364,Won
Thrissur,Municipality,M08035,Chavakkad   ,015,PALAYOOR WEST,1,????? ???????,INC,248,Won
Thrissur,Municipality,M08035,Chavakkad   ,015,PALAYOOR WEST,2,????,BJP,50,Won
Thrissur,Municipality,M08035,Chavakkad   ,016,CHAVAKKAD TOWN,1,????? ?. ?????.,CPI(M),455,Won
Thrissur,Municipality,M08035,Chavakkad   ,016,CHAVAKKAD TOWN,2,??. ??. ??????,INC,344,Won
Thrissur,Municipality,M08035,Chavakkad   ,016,CHAVAKKAD TOWN,3,???????? ?. ??.,BJP,9,Won
Thrissur,Municipality,M08035,Chavakkad   ,017,KOZHIKKULANGARA,5,??. ????????????,CPI(M),239,Won
Thrissur,Municipality,M08035,Chavakkad   ,017,KOZHIKKULANGARA,3,???????????,BJP,132,Won
Thrissur,Municipality,M08035,Chavakkad   ,017,KOZHIKKULANGARA,4,?????? ??. ??.,INC,105,Won
Thrissur,Municipality,M08035,Chavakkad   ,017,KOZHIKKULANGARA,1,?????,IND,55,Won
Thrissur,Municipality,M08035,Chavakkad   ,017,KOZHIKKULANGARA,2,????,IND,1,Won
Thrissur,Municipality,M08035,Chavakkad   ,018,MANATHALA NORTH,2,??.?. ?????????,CPI(M),358,Won
Thrissur,Municipality,M08035,Chavakkad   ,018,MANATHALA NORTH,1,?? ????,BJP,188,Won
Thrissur,Municipality,M08035,Chavakkad   ,018,MANATHALA NORTH,3,???,INC,43,Won
Thrissur,Municipality,M08035,Chavakkad   ,019,CIVIL STATION,2,???? ????????,CPI(M),320,Won
Thrissur,Municipality,M08035,Chavakkad   ,019,CIVIL STATION,3,????? ????,IUML,317,Won
Thrissur,Municipality,M08035,Chavakkad   ,019,CIVIL STATION,1,?????,BJP,50,Won
Thrissur,Municipality,M08035,Chavakkad   ,019,CIVIL STATION,4,????,IND,2,Won
Thrissur,Municipality,M08035,Chavakkad   ,020,MANATHALA,4,??.??. ????,CPI(M),381,Won
Thrissur,Municipality,M08035,Chavakkad   ,020,MANATHALA,1,?????? ??. ???.,IUML,362,Won
Thrissur,Municipality,M08035,Chavakkad   ,020,MANATHALA,2,????,IND,101,Won
Thrissur,Municipality,M08035,Chavakkad   ,020,MANATHALA,3,?????,IND,14,Won
Thrissur,Municipality,M08035,Chavakkad   ,021,BLANGAD,1,??????? ???????,CPI(M),391,Won
Thrissur,Municipality,M08035,Chavakkad   ,021,BLANGAD,2,????? ??????,INC,182,Won
Thrissur,Municipality,M08035,Chavakkad   ,021,BLANGAD,3,????. ?????? ????,BJP,149,Won
Thrissur,Municipality,M08035,Chavakkad   ,022,MADEKKADAVU,3,??. ??. ??????? ?????,CPI(M),312,Won
Thrissur,Municipality,M08035,Chavakkad   ,022,MADEKKADAVU,4,???????? (??? ?????????),BJP,169,Won
Thrissur,Municipality,M08035,Chavakkad   ,022,MADEKKADAVU,1,????,INC,136,Won
Thrissur,Municipality,M08035,Chavakkad   ,022,MADEKKADAVU,2,????? ??. ??.,SDPI,13,Won
Thrissur,Municipality,M08035,Chavakkad   ,023,BLANGAD BEACH,3,????. ??? ????????,IND,331,Won
Thrissur,Municipality,M08035,Chavakkad   ,023,BLANGAD BEACH,2,????? ??????,INC,303,Won
Thrissur,Municipality,M08035,Chavakkad   ,023,BLANGAD BEACH,1,???????? ????,SDPI,54,Won
Thrissur,Municipality,M08035,Chavakkad   ,024,DWARAKA BEACH,3,??.??. ???????,CPI(M),378,Won
Thrissur,Municipality,M08035,Chavakkad   ,024,DWARAKA BEACH,2,??. ??. ????,INC,304,Won
Thrissur,Municipality,M08035,Chavakkad   ,024,DWARAKA BEACH,4,???????,BJP,173,Won
Thrissur,Municipality,M08035,Chavakkad   ,024,DWARAKA BEACH,1,???????? ???? (???? ??. ??.),SDPI,18,Won
Thrissur,Municipality,M08035,Chavakkad   ,025,PULICHIRAKKETTU WEST,3,??? ?????????,CPI(M),500,Won
Thrissur,Municipality,M08035,Chavakkad   ,025,PULICHIRAKKETTU WEST,2,???? ????,BJP,167,Won
Thrissur,Municipality,M08035,Chavakkad   ,025,PULICHIRAKKETTU WEST,1,????????  ????,INC,120,Won
Thrissur,Municipality,M08035,Chavakkad   ,026,PULICHIRAKKETTU EAST,2,?????  ??. ???.,INC,355,Won
Thrissur,Municipality,M08035,Chavakkad   ,026,PULICHIRAKKETTU EAST,3,?????? ????,CPI(M),289,Won
Thrissur,Municipality,M08035,Chavakkad   ,026,PULICHIRAKKETTU EAST,1,????????????,BJP,81,Won
Thrissur,Municipality,M08035,Chavakkad   ,027,PARAPPILTHAZHAM,2,??. ??. ???,CPI(M),319,Won
Thrissur,Municipality,M08035,Chavakkad   ,027,PARAPPILTHAZHAM,3,??????? ????,BJP,174,Won
Thrissur,Municipality,M08035,Chavakkad   ,027,PARAPPILTHAZHAM,1,?????,INC,112,Won
Thrissur,Municipality,M08035,Chavakkad   ,028,PUTHENKADAPPURAM SOUTH,2,??????? ???????,INC,652,Won
Thrissur,Municipality,M08035,Chavakkad   ,028,PUTHENKADAPPURAM SOUTH,1,????? ?????,IND,423,Won
Thrissur,Municipality,M08035,Chavakkad   ,029,KOTTAPPURAM,1,????? ?????,CPI(M),414,Won
Thrissur,Municipality,M08035,Chavakkad   ,029,KOTTAPPURAM,2,???? ?????,INC,153,Won
Thrissur,Municipality,M08035,Chavakkad   ,030,PUTHIYARA,3,???? ???,CPI(M),420,Won
Thrissur,Municipality,M08035,Chavakkad   ,030,PUTHIYARA,1,???? ????????????,IND,314,Won
Thrissur,Municipality,M08035,Chavakkad   ,030,PUTHIYARA,2,?????????? ?????????????,BJP,51,Won
Thrissur,Municipality,M08035,Chavakkad   ,031,THIRUVATHRA,3,??? ???????????,CPI(M),558,Won
Thrissur,Municipality,M08035,Chavakkad   ,031,THIRUVATHRA,2,???? (?????),IND,207,Won
Thrissur,Municipality,M08035,Chavakkad   ,031,THIRUVATHRA,1,?????? ????,BJP,165,Won
Thrissur,Municipality,M08035,Chavakkad   ,032,PUTHENKADAPURAM,3,??????? ??. ?. (??. ?. ??????????),INC,507,Won
Thrissur,Municipality,M08035,Chavakkad   ,032,PUTHENKADAPURAM,1,??. ??. ???,CPI(M),394,Won
Thrissur,Municipality,M08035,Chavakkad   ,032,PUTHENKADAPURAM,2,???? (????????? ???????????),IND,54,Won
Thrissur,Municipality,M08035,Chavakkad   ,032,PUTHENKADAPURAM,4,?????? ?????????,SDPI,9,Won
Thrissur,Municipality,M08035,Chavakkad   ,033,PUTHENKADAPURAM CENTER,2,???? ????,IUML,401,Won
Thrissur,Municipality,M08035,Chavakkad   ,033,PUTHENKADAPURAM CENTER,1,????? ?????????,CPI(M),219,Won
Thrissur,Municipality,M08035,Chavakkad   ,033,PUTHENKADAPURAM CENTER,3,?????? ??????,SDPI,41,Won
Thrissur,Municipality,M08036,Guruvayoor   ,001,THOZHIYOOR,3,???? ?????,CPI(M),558,Won
Thrissur,Municipality,M08036,Guruvayoor   ,001,THOZHIYOOR,1,????? ?????,INC,547,Won
Thrissur,Municipality,M08036,Guruvayoor   ,001,THOZHIYOOR,2,????? ????,BJP,167,Won
Thrissur,Municipality,M08036,Guruvayoor   ,002,PILLAKKAD,1,?????????? ??. ???,INC,721,Won
Thrissur,Municipality,M08036,Guruvayoor   ,002,PILLAKKAD,3,?????? ???????,CPI(M),519,Won
Thrissur,Municipality,M08036,Guruvayoor   ,002,PILLAKKAD,2,??. ??. ????????,BJP,88,Won
Thrissur,Municipality,M08036,Guruvayoor   ,003,POOKODE EAST,1,???? ??????,CPI(M),552,Won
Thrissur,Municipality,M08036,Guruvayoor   ,003,POOKODE EAST,4,????? ????????,BJP,420,Won
Thrissur,Municipality,M08036,Guruvayoor   ,003,POOKODE EAST,2,????? ?????,INC,335,Won
Thrissur,Municipality,M08036,Guruvayoor   ,003,POOKODE EAST,3,???? ???,IND,20,Won
Thrissur,Municipality,M08036,Guruvayoor   ,004,IRINGAPURAM EAST,1,????? ??. ???,CPI(M),717,Won
Thrissur,Municipality,M08036,Guruvayoor   ,004,IRINGAPURAM EAST,3,???????,BJP,405,Won
Thrissur,Municipality,M08036,Guruvayoor   ,004,IRINGAPURAM EAST,2,??. ???????? ?????,INC,215,Won
Thrissur,Municipality,M08036,Guruvayoor   ,005,MANIGRAMAM,2,????? ?????,CPI(M),761,Won
Thrissur,Municipality,M08036,Guruvayoor   ,005,MANIGRAMAM,1,???? ????,BJP,337,Won
Thrissur,Municipality,M08036,Guruvayoor   ,005,MANIGRAMAM,3,??. ??. ???? ??????,INC,320,Won
Thrissur,Municipality,M08036,Guruvayoor   ,006,CHOWALLURPADI,1,???? ?????????????,INC,728,Won
Thrissur,Municipality,M08036,Guruvayoor   ,006,CHOWALLURPADI,2,??. ????? . ???????,CPI(M),413,Won
Thrissur,Municipality,M08036,Guruvayoor   ,006,CHOWALLURPADI,3,???? ??. ??,BJP,65,Won
Thrissur,Municipality,M08036,Guruvayoor   ,006,CHOWALLURPADI,4,????? ?????,AAP,29,Won
Thrissur,Municipality,M08036,Guruvayoor   ,007,BRAHMAKULAM,1,????? ??????,IND,554,Won
Thrissur,Municipality,M08036,Guruvayoor   ,007,BRAHMAKULAM,2,???????  ?????,INC,446,Won
Thrissur,Municipality,M08036,Guruvayoor   ,007,BRAHMAKULAM,3,????? ????????,BJP,436,Won
Thrissur,Municipality,M08036,Guruvayoor   ,008,PALABAZAR,1,???? ??????? ????????,INC,551,Won
Thrissur,Municipality,M08036,Guruvayoor   ,008,PALABAZAR,2,???? ???????,CPI(M),432,Won
Thrissur,Municipality,M08036,Guruvayoor   ,008,PALABAZAR,3,??. ????. ??????,BJP,195,Won
Thrissur,Municipality,M08036,Guruvayoor   ,009,PALUVAI,3,?????? ????????????,CPI(M),790,Won
Thrissur,Municipality,M08036,Guruvayoor   ,009,PALUVAI,2,????????? ????,INC,539,Won
Thrissur,Municipality,M08036,Guruvayoor   ,009,PALUVAI,1,???? ????,BJP,148,Won
Thrissur,Municipality,M08036,Guruvayoor   ,010,PUTHUSSERIPADAM,4,???????. ??. ??,IND,499,Won
Thrissur,Municipality,M08036,Guruvayoor   ,010,PUTHUSSERIPADAM,1,???? ??????,CPI(M),413,Won
Thrissur,Municipality,M08036,Guruvayoor   ,010,PUTHUSSERIPADAM,5,????. ??. ???,IND,209,Won
Thrissur,Municipality,M08036,Guruvayoor   ,010,PUTHUSSERIPADAM,3,???? ???????????????,BJP,180,Won
Thrissur,Municipality,M08036,Guruvayoor   ,010,PUTHUSSERIPADAM,2,???? ?????????,AAP,58,Won
Thrissur,Municipality,M08036,Guruvayoor   ,011,CHAKKUMKANDAM,3,???? ????,CPI,503,Won
Thrissur,Municipality,M08036,Guruvayoor   ,011,CHAKKUMKANDAM,2,??? ???????,IND,268,Won
Thrissur,Municipality,M08036,Guruvayoor   ,011,CHAKKUMKANDAM,4,?????? ???????,BJP,250,Won
Thrissur,Municipality,M08036,Guruvayoor   ,011,CHAKKUMKANDAM,1,????????? ??.??,SDPI,86,Won
Thrissur,Municipality,M08036,Guruvayoor   ,012,PANCHARAMUKKU,2,????,CPI(M),524,Won
Thrissur,Municipality,M08036,Guruvayoor   ,012,PANCHARAMUKKU,4,????? ?????,INC,294,Won
Thrissur,Municipality,M08036,Guruvayoor   ,012,PANCHARAMUKKU,1,????? ??????,BJP,165,Won
Thrissur,Municipality,M08036,Guruvayoor   ,012,PANCHARAMUKKU,3,??. ???? ?????????,WPI,51,Won
Thrissur,Municipality,M08036,Guruvayoor   ,013,MANIKKATHUPADI,1,??????????? ?????????,CPI,431,Won
Thrissur,Municipality,M08036,Guruvayoor   ,013,MANIKKATHUPADI,3,??????? ????????,INC,347,Won
Thrissur,Municipality,M08036,Guruvayoor   ,013,MANIKKATHUPADI,2,??????  ???? ??????????,BJP,132,Won
Thrissur,Municipality,M08036,Guruvayoor   ,014,THAIKKAD,2,??.??. ????,INC,609,Won
Thrissur,Municipality,M08036,Guruvayoor   ,014,THAIKKAD,4,?????. ??. ??,IND,497,Won
Thrissur,Municipality,M08036,Guruvayoor   ,014,THAIKKAD,3,???? ??????,BJP,127,Won
Thrissur,Municipality,M08036,Guruvayoor   ,014,THAIKKAD,1,??. ?? ?????,AAP,18,Won
Thrissur,Municipality,M08036,Guruvayoor   ,015,SUB STATION,1,???????? ????? ??????????,IUML,678,Won
Thrissur,Municipality,M08036,Guruvayoor   ,015,SUB STATION,4,????? ?????,CPI,321,Won
Thrissur,Municipality,M08036,Guruvayoor   ,015,SUB STATION,2,???? ?. ??,BJP,128,Won
Thrissur,Municipality,M08036,Guruvayoor   ,015,SUB STATION,3,??? ????,AAP,33,Won
Thrissur,Municipality,M08036,Guruvayoor   ,016,NENMINI,2,????? ??????????,INC,327,Won
Thrissur,Municipality,M08036,Guruvayoor   ,016,NENMINI,1,????? ??????,CPI(M),219,Won
Thrissur,Municipality,M08036,Guruvayoor   ,016,NENMINI,3,?????????? ?? ??,BJP,26,Won
Thrissur,Municipality,M08036,Guruvayoor   ,017,IRINGAPPURAM SOUTH,2,??. ??. ??????????,CPI,594,Won
Thrissur,Municipality,M08036,Guruvayoor   ,017,IRINGAPPURAM SOUTH,1,???????. ??. ???????,IND,214,Won
Thrissur,Municipality,M08036,Guruvayoor   ,017,IRINGAPPURAM SOUTH,4,???? ?????? (???????),INC,169,Won
Thrissur,Municipality,M08036,Guruvayoor   ,017,IRINGAPPURAM SOUTH,3,?????? ?????????,BJP,168,Won
Thrissur,Municipality,M08036,Guruvayoor   ,018,KANDAMKULAM,2,????????? ???? (??????),IND,608,Won
Thrissur,Municipality,M08036,Guruvayoor   ,018,KANDAMKULAM,3,???????? ????,INC,441,Won
Thrissur,Municipality,M08036,Guruvayoor   ,018,KANDAMKULAM,1,?????? ???????????,BJP,127,Won
Thrissur,Municipality,M08036,Guruvayoor   ,019,THIRUVENKIDOM,1,???? ?????,IND,225,Won
Thrissur,Municipality,M08036,Guruvayoor   ,019,THIRUVENKIDOM,3,????? ????,INC,191,Won
Thrissur,Municipality,M08036,Guruvayoor   ,019,THIRUVENKIDOM,2,?????? ????????????,BJP,163,Won
Thrissur,Municipality,M08036,Guruvayoor   ,020,KARNAMKOTTU,1,????. ??.??,INC,380,Won
Thrissur,Municipality,M08036,Guruvayoor   ,020,KARNAMKOTTU,2,????? (??? ????????),CPI(M),207,Won
Thrissur,Municipality,M08036,Guruvayoor   ,020,KARNAMKOTTU,3,????? ????,BDJS,61,Won
Thrissur,Municipality,M08036,Guruvayoor   ,021,KARAKKAD,2,??? ?????????,CPI(M),377,Won
Thrissur,Municipality,M08036,Guruvayoor   ,021,KARAKKAD,4,????? ??????,INC,136,Won
Thrissur,Municipality,M08036,Guruvayoor   ,021,KARAKKAD,1,???? ???????,BJP,45,Won
Thrissur,Municipality,M08036,Guruvayoor   ,021,KARAKKAD,3,???? ?????,WPI,20,Won
Thrissur,Municipality,M08036,Guruvayoor   ,022,TEMPLE STATION,1,??? ??????,CPI(M),153,Won
Thrissur,Municipality,M08036,Guruvayoor   ,022,TEMPLE STATION,2,??? ????,BJP,113,Won
Thrissur,Municipality,M08036,Guruvayoor   ,022,TEMPLE STATION,3,???? ????????,INC,94,Won
Thrissur,Municipality,M08036,Guruvayoor   ,023,PALAYUR,3,?????? ??????,IUML,391,Won
Thrissur,Municipality,M08036,Guruvayoor   ,023,PALAYUR,4,?????,CPI(M),324,Won
Thrissur,Municipality,M08036,Guruvayoor   ,023,PALAYUR,2,????????? ?????????,BJP,66,Won
Thrissur,Municipality,M08036,Guruvayoor   ,023,PALAYUR,5,??.??. ?????? ????,IND,12,Won
Thrissur,Municipality,M08036,Guruvayoor   ,023,PALAYUR,1,???????????,IND,4,Won
Thrissur,Municipality,M08036,Guruvayoor   ,024,EDAPPULLY,2,??? ????,INC,343,Won
Thrissur,Municipality,M08036,Guruvayoor   ,024,EDAPPULLY,3,?????? ????,BJP,76,Won
Thrissur,Municipality,M08036,Guruvayoor   ,024,EDAPPULLY,1,????? ??????,CPI,73,Won
Thrissur,Municipality,M08036,Guruvayoor   ,025,GURUPAVANAPURI,3,??? ??????????,BJP,236,Won
Thrissur,Municipality,M08036,Guruvayoor   ,025,GURUPAVANAPURI,1,??????? ????????,INC,75,Won
Thrissur,Municipality,M08036,Guruvayoor   ,025,GURUPAVANAPURI,2,?????????? ????? ????,IND,57,Won
Thrissur,Municipality,M08036,Guruvayoor   ,026,MANJULAL,1,??????????.??. ??,BJP,225,Won
Thrissur,Municipality,M08036,Guruvayoor   ,026,MANJULAL,3,??? ???????????,IND,97,Won
Thrissur,Municipality,M08036,Guruvayoor   ,026,MANJULAL,2,???? ??????,INC,45,Won
Thrissur,Municipality,M08036,Guruvayoor   ,027,PERUMBILAVU,1,??. ??????????,CPI(M),205,Won
Thrissur,Municipality,M08036,Guruvayoor   ,027,PERUMBILAVU,2,???? ????,INC,197,Won
Thrissur,Municipality,M08036,Guruvayoor   ,027,PERUMBILAVU,3,??????. ??,BJP,101,Won
Thrissur,Municipality,M08036,Guruvayoor   ,028,PARTHASARATHI,1,?????? ?????????,INC,376,Won
Thrissur,Municipality,M08036,Guruvayoor   ,028,PARTHASARATHI,2,????? ?????? ??,BJP,173,Won
Thrissur,Municipality,M08036,Guruvayoor   ,028,PARTHASARATHI,3,???? ??????,CPI,142,Won
Thrissur,Municipality,M08036,Guruvayoor   ,029,IRINGAPURAM NORTH,3,??????,CPI(M),636,Won
Thrissur,Municipality,M08036,Guruvayoor   ,029,IRINGAPURAM NORTH,2,?????????? ?????????,BJP,298,Won
Thrissur,Municipality,M08036,Guruvayoor   ,029,IRINGAPURAM NORTH,1,???? ??????,INC,98,Won
Thrissur,Municipality,M08036,Guruvayoor   ,030,CHOOLPURAM WEST,4,? ???? ???,CPI(M),703,Won
Thrissur,Municipality,M08036,Guruvayoor   ,030,CHOOLPURAM WEST,3,?? ?? ??????,INC,315,Won
Thrissur,Municipality,M08036,Guruvayoor   ,030,CHOOLPURAM WEST,1,?????? ?????????????,BJP,162,Won
Thrissur,Municipality,M08036,Guruvayoor   ,030,CHOOLPURAM WEST,2,?????? ?? ??,IND,26,Won
Thrissur,Municipality,M08036,Guruvayoor   ,031,CHAMUNDESWARI,2,?? ?????,CPI(M),327,Won
Thrissur,Municipality,M08036,Guruvayoor   ,031,CHAMUNDESWARI,3,????????? ???????? ????????,BJP,219,Won
Thrissur,Municipality,M08036,Guruvayoor   ,031,CHAMUNDESWARI,1,? ?? ?? ????????,INC,178,Won
Thrissur,Municipality,M08036,Guruvayoor   ,032,MAMMIYUR,3,?????? ???????,INC,277,Won
Thrissur,Municipality,M08036,Guruvayoor   ,032,MAMMIYUR,2,?????? ?? ???,IND,143,Won
Thrissur,Municipality,M08036,Guruvayoor   ,032,MAMMIYUR,1,??? ??,BJP,127,Won
Thrissur,Municipality,M08036,Guruvayoor   ,033,MAMMIYUR WEST,1,? ?? ???????????,INC,191,Won
Thrissur,Municipality,M08036,Guruvayoor   ,033,MAMMIYUR WEST,3,?? ?? ????????,CPI(M),188,Won
Thrissur,Municipality,M08036,Guruvayoor   ,033,MAMMIYUR WEST,2,?????? ?????,BJP,100,Won
Thrissur,Municipality,M08036,Guruvayoor   ,034,HIGHSCHOOL,3,?? ??? ??????,INC,287,Won
Thrissur,Municipality,M08036,Guruvayoor   ,034,HIGHSCHOOL,2,?????? ????????????,BJP,222,Won
Thrissur,Municipality,M08036,Guruvayoor   ,034,HIGHSCHOOL,1,???????,IND,128,Won
Thrissur,Municipality,M08036,Guruvayoor   ,034,HIGHSCHOOL,4,?? ?? ?????? ?????,IND,32,Won
Thrissur,Municipality,M08036,Guruvayoor   ,035,KOTTA SOUTH,2,?? ?????,CPI(M),475,Won
Thrissur,Municipality,M08036,Guruvayoor   ,035,KOTTA SOUTH,1,?? ?? ???????,BJP,189,Won
Thrissur,Municipality,M08036,Guruvayoor   ,035,KOTTA SOUTH,3,?? ?? ??????,INC,92,Won
Thrissur,Municipality,M08036,Guruvayoor   ,036,CHOOLPURAM EAST,3,? ??? ?????,CPI(M),181,Won
Thrissur,Municipality,M08036,Guruvayoor   ,036,CHOOLPURAM EAST,2,????? ???????,BJP,164,Won
Thrissur,Municipality,M08036,Guruvayoor   ,036,CHOOLPURAM EAST,1,?? ?? ?????,INC,147,Won
Thrissur,Municipality,M08036,Guruvayoor   ,037,KOTTAPPADI,2,??? ?????,INC,584,Won
Thrissur,Municipality,M08036,Guruvayoor   ,037,KOTTAPPADI,3,????? ??????,CPI(M),548,Won
Thrissur,Municipality,M08036,Guruvayoor   ,037,KOTTAPPADI,1,????????????,BJP,86,Won
Thrissur,Municipality,M08036,Guruvayoor   ,038,POOKODE WEST,4,???? ????,IND,448,Won
Thrissur,Municipality,M08036,Guruvayoor   ,038,POOKODE WEST,3,????. ???? ????,INC,353,Won
Thrissur,Municipality,M08036,Guruvayoor   ,038,POOKODE WEST,1,?????? ?????,CPI,333,Won
Thrissur,Municipality,M08036,Guruvayoor   ,038,POOKODE WEST,2,?? ?????,BJP,194,Won
Thrissur,Municipality,M08036,Guruvayoor   ,039,KAPPIYUR,1,???? ????????,INC,751,Won
Thrissur,Municipality,M08036,Guruvayoor   ,039,KAPPIYUR,2,?? ?? ??????,CPI,301,Won
Thrissur,Municipality,M08036,Guruvayoor   ,039,KAPPIYUR,3,?????? ???????,BJP,139,Won
Thrissur,Municipality,M08036,Guruvayoor   ,040,KARAYUR,3,????? ????????,CPI(M),600,Won
Thrissur,Municipality,M08036,Guruvayoor   ,040,KARAYUR,1,?????? ?????,INC,328,Won
Thrissur,Municipality,M08036,Guruvayoor   ,040,KARAYUR,2,????? ?? ??,BJP,257,Won
Thrissur,Municipality,M08036,Guruvayoor   ,041,KOTTA NORTH,1,?? ?????,CPI(M),617,Won
Thrissur,Municipality,M08036,Guruvayoor   ,041,KOTTA NORTH,4,??????,IND,220,Won
Thrissur,Municipality,M08036,Guruvayoor   ,041,KOTTA NORTH,3,?? ? ???? ??????????,INC,149,Won
Thrissur,Municipality,M08036,Guruvayoor   ,041,KOTTA NORTH,2,????? ?????????????,BJP,55,Won
Thrissur,Municipality,M08036,Guruvayoor   ,042,THAMARAYUR,1,?????? ?????,CPI(M),649,Won
Thrissur,Municipality,M08036,Guruvayoor   ,042,THAMARAYUR,2,????. ?? ?? ????,INC,437,Won
Thrissur,Municipality,M08036,Guruvayoor   ,042,THAMARAYUR,3,???? ?????,BJP,205,Won
Thrissur,Municipality,M08036,Guruvayoor   ,043,PERAKAM,3,???? ?????,CPI(M),575,Won
Thrissur,Municipality,M08036,Guruvayoor   ,043,PERAKAM,2,?????? ????????,IND,546,Won
Thrissur,Municipality,M08036,Guruvayoor   ,043,PERAKAM,1,????? ???????,BJP,335,Won
Thrissur,Municipality,M08036,Guruvayoor   ,044,VAZHAPPULLY,1,????? ?????,INC,844,Won
Thrissur,Municipality,M08036,Guruvayoor   ,044,VAZHAPPULLY,3,?????? ????????,CPI(M),359,Won
Thrissur,Municipality,M08036,Guruvayoor   ,044,VAZHAPPULLY,4,??????? ? ??,IND,171,Won
Thrissur,Municipality,M08036,Guruvayoor   ,044,VAZHAPPULLY,2,????? ??????????,BJP,150,Won
Thrissur,Municipality,M08036,Guruvayoor   ,045,KAVEEDU SOUTH,3,?????????? ?? ??,CPI(M),645,Won
